% VW returns of portfolios sorted on historical liquidity betas, Jan 1968 -- Dec 2018
% 1	2	3	4	5	6	7	8	9	10	10-1
 -0.00194350	  0.02904526	  0.06806422	  0.06462243	  0.07829421	  0.07992544	  0.06097338	  0.07867408	  0.05933094	  0.08931373	  0.09125723
 -0.00198703	  0.00948990	  0.03671304	  0.04274269	  0.02407016	  0.02356347	  0.03302227	  0.04979814	  0.00994881	  0.03410838	  0.03609542
  0.00111366	  0.00692001	 -0.02003800	 -0.01631511	 -0.00678377	 -0.00601500	 -0.01986080	 -0.01780288	  0.00392086	 -0.00212089	 -0.00323456
  0.14492900	  0.08306612	  0.12100021	  0.13227979	  0.10387424	  0.12847767	  0.11092211	  0.13322027	  0.16016931	  0.16247952	  0.01755052
  0.04451266	 -0.00256364	 -0.02006621	 -0.01896612	  0.02203005	 -0.00648895	 -0.01339796	  0.00678400	  0.02552241	  0.00189853	 -0.04261414
  0.01556596	  0.02496479	  0.02783657	  0.03782883	  0.02444456	  0.04252945	  0.04091426	  0.02671474	  0.02752464	 -0.00098960	 -0.01655556
  0.00977970	 -0.02098824	 -0.01164887	 -0.01227324	 -0.00260941	 -0.00307805	 -0.02563943	 -0.00478834	 -0.00498822	 -0.00969516	 -0.01947486
  0.03128688	  0.01987972	  0.00329492	 -0.01066662	 -0.02691207	 -0.01792163	 -0.00506110	 -0.01053549	 -0.02157632	 -0.01040787	 -0.04169475
  0.03729594	  0.06227837	  0.06209160	  0.05473160	  0.03801398	  0.03621186	  0.03545274	  0.04354859	  0.05668904	  0.03107490	 -0.00622104
  0.00588658	  0.00528039	 -0.00421588	 -0.00576452	 -0.00272355	 -0.01119749	 -0.01482829	 -0.01213573	 -0.01790162	 -0.02164886	 -0.02753544
 -0.02750748	  0.00896629	 -0.00417682	  0.00800623	  0.03599324	 -0.00759863	 -0.00618565	 -0.00402213	 -0.03170143	 -0.00966805	  0.01783943
  0.03240694	  0.02653521	  0.02188602	  0.03004455	  0.01626504	  0.02660379	  0.02241344	  0.03744616	  0.02453170	  0.01707371	 -0.01533322
 -0.02313466	 -0.03602491	 -0.02493516	 -0.02490504	  0.00544255	 -0.02176542	 -0.02194324	 -0.02194171	 -0.03396698	 -0.01874414	  0.00439052
  0.03531577	  0.01136742	  0.01742775	 -0.00446618	  0.01799377	 -0.02328887	 -0.00248176	  0.01067917	  0.01458602	  0.01190201	 -0.02341377
  0.07855281	  0.05135909	  0.04160630	  0.04835947	  0.03764765	  0.07476610	  0.05984479	  0.06396950	  0.07424531	  0.06597562	 -0.01257718
 -0.00737163	 -0.01938521	 -0.03951550	 -0.03026882	 -0.03629979	 -0.03164555	 -0.06381571	 -0.07231390	 -0.03218564	 -0.03848733	 -0.03111569
 -0.01521599	 -0.02300975	 -0.02568232	 -0.00456121	 -0.00520499	 -0.01479947	 -0.02675879	 -0.02226009	 -0.01661966	 -0.02584732	 -0.01063134
 -0.00474013	 -0.00677987	 -0.00349781	 -0.00135725	 -0.00885896	 -0.01433544	 -0.01273186	 -0.02811610	 -0.02249462	  0.00632627	  0.01106640
  0.03557696	  0.01698438	  0.01228731	 -0.01602671	  0.00775885	  0.00803568	  0.00277450	 -0.00924044	  0.00445753	  0.00600449	 -0.02957247
 -0.02413811	 -0.00712110	 -0.00198528	 -0.02088625	  0.00029683	 -0.01748331	 -0.01270001	 -0.02363278	 -0.01663604	 -0.00649658	  0.01764153
  0.04987711	  0.05784079	  0.05293881	  0.05907535	  0.03484834	  0.05997243	  0.04348303	  0.05086245	  0.04133578	  0.07049712	  0.02062001
 -0.02540107	 -0.01881340	 -0.00644132	 -0.00463654	 -0.01143117	 -0.01510526	 -0.02108837	 -0.02932854	 -0.01554446	 -0.02435026	  0.00105081
 -0.03894145	 -0.03150588	 -0.00871511	 -0.01513325	 -0.01150861	 -0.01987420	 -0.01448445	  0.01679492	 -0.03082423	 -0.00771413	  0.03122732
  0.00336547	 -0.00202828	 -0.00859831	 -0.00760835	  0.01160371	 -0.00147200	 -0.00160431	  0.00293924	 -0.00095597	  0.01521496	  0.01184949
 -0.02090388	 -0.03399736	 -0.03395572	 -0.02608596	 -0.04059032	 -0.04532558	 -0.04615106	 -0.05426850	 -0.04156763	 -0.03226018	 -0.01135630
  0.06345745	  0.03769244	  0.04748758	  0.04373131	  0.02879899	  0.04488299	  0.04370000	  0.03436210	  0.04389985	  0.06757041	  0.00411296
  0.01723790	  0.01498379	 -0.00231695	  0.01208676	  0.00817235	 -0.00870268	  0.01112087	 -0.00042897	  0.01739735	  0.01190209	 -0.00533581
 -0.06751881	 -0.05516484	 -0.05267446	 -0.06426919	 -0.04912995	 -0.05367407	 -0.06100656	 -0.05376787	 -0.06290305	 -0.06175519	  0.00576362
  0.00869975	 -0.01429243	 -0.01022864	 -0.01424963	  0.00576367	 -0.02194253	 -0.01097570	 -0.02539335	 -0.00844080	  0.00705677	 -0.00164297
  0.04867330	  0.04561001	  0.02998081	  0.03321055	  0.02937562	  0.00090883	  0.04505424	  0.04747801	  0.03654565	  0.06435563	  0.01568233
  0.07007149	  0.09183005	  0.06368922	  0.08025565	  0.06956725	  0.10165985	  0.08997098	  0.09256380	  0.10778012	  0.10454995	  0.03447846
  0.03143261	  0.03285497	  0.01585693	  0.01851230	  0.00928273	  0.00753732	  0.02841859	  0.02817638	  0.03286931	  0.04389275	  0.01246015
 -0.01241997	 -0.00758819	 -0.01726003	 -0.01178286	 -0.01501539	 -0.00949745	 -0.00849154	 -0.02035030	 -0.01802932	 -0.00425490	  0.00816507
  0.06363005	  0.06392448	  0.05084628	  0.05099745	  0.03914018	  0.06268435	  0.07115816	  0.04188400	  0.07100903	  0.09102889	  0.02739885
  0.05060956	  0.04597869	  0.04020017	  0.03683994	  0.03862581	  0.04001723	  0.03034129	  0.04642990	  0.04483494	  0.04936242	 -0.00124714
 -0.00199351	 -0.00484973	  0.00369754	 -0.00621676	  0.00425998	 -0.02650240	 -0.01062335	 -0.00744684	 -0.01711378	 -0.02800353	 -0.02601002
 -0.19085419	 -0.13665791	 -0.10168732	 -0.09586886	 -0.08885961	 -0.08242578	 -0.10219404	 -0.12974909	 -0.12226102	 -0.14650757	  0.04434662
  0.07511955	  0.04522674	  0.02954198	  0.02896673	  0.03026847	  0.02952714	  0.03650394	  0.03137571	  0.02478338	  0.03987456	 -0.03524500
  0.00501193	  0.01826747	  0.00442691	  0.01407214	  0.01020360	  0.04203787	  0.01055368	  0.02264159	  0.01471617	  0.00941073	  0.00439879
  0.07286023	  0.06205426	  0.04665834	  0.04890210	  0.05785414	  0.03986319	  0.03336866	  0.04311847	  0.04622667	  0.06288817	 -0.00997206
 -0.02641736	 -0.02174008	 -0.02211345	 -0.02721039	 -0.03243539	 -0.02306139	 -0.03916057	 -0.02493927	 -0.03900824	 -0.05593384	 -0.02951648
  0.10063986	  0.06864099	  0.06426209	  0.05151603	  0.05767718	  0.05200820	  0.06146292	  0.07029343	  0.07120992	  0.09445460	 -0.00618526
  0.01107853	  0.01212298	  0.01878854	  0.00804842	  0.00141921	 -0.00771106	  0.00348712	  0.00296308	  0.02241087	  0.02863970	  0.01756117
 -0.00967018	 -0.00907722	 -0.01787451	 -0.00930122	 -0.00740527	 -0.00728961	 -0.02336463	 -0.02561069	 -0.01370479	 -0.03128660	 -0.02161642
  0.07980445	  0.06331216	  0.06382023	  0.04780302	  0.03822027	  0.02161451	  0.03950917	  0.05150562	  0.05402783	  0.06234607	 -0.01745838
  0.02343303	  0.01691253	  0.02138995	  0.01932000	  0.02096787	 -0.00490411	  0.01311692	  0.02847250	  0.03009611	  0.00652693	 -0.01690610
  0.06300421	  0.07554613	  0.05885551	  0.06266121	  0.05655976	  0.04610597	  0.07289326	  0.07330752	  0.07061975	  0.07854767	  0.01554346
  0.02326804	  0.00129084	  0.01447091	  0.00789995	  0.00241191	 -0.00956586	 -0.02149829	 -0.00190648	 -0.00185845	  0.01161704	 -0.01165099
 -0.08986709	 -0.08217244	 -0.05766397	 -0.06728665	 -0.07828432	 -0.05894551	 -0.06650053	 -0.08361650	 -0.07555285	 -0.09109275	 -0.00122565
  0.11574652	  0.08848054	  0.06538579	  0.05700057	  0.03615033	  0.05651275	  0.04965678	  0.05624379	  0.07376724	  0.04700522	 -0.06874130
  0.05450249	  0.02998172	  0.00046539	  0.02821142	  0.02975030	  0.00035132	  0.03937496	  0.04786443	  0.04176528	  0.03815707	 -0.01634542
  0.06597037	  0.07600344	  0.07286739	  0.07483206	  0.05058069	  0.06025377	  0.06497998	  0.03771862	  0.04873070	  0.06435356	 -0.00161681
